time,CH0,CH1,CH2,CH3
28.58984375,0.420237333,-4.809020519,0.594075501,-8.890320778
28.59375,6.146932125,2.227595806,1.604927182,-6.786724091
28.59765625,8.344912529,11.58303356,0.247147292,-2.593343735
28.6015625,5.95878315,9.558465004,-1.07037437,0.306411892
28.60546875,0.122329429,-5.767888069,-0.643660486,-0.787807703
28.609375,-3.69639492,-14.61929512,0.163165271,-2.870810986
28.61328125,-2.25202632,-6.473980427,-0.562420189,-2.428968906
28.6171875,1.055962563,2.545009375,-1.621525168,-0.343643516
28.62109375,2.799300194,2.109277725,-1.36754477,0.184274703
28.625,3.302651644,2.341332674,-0.623785913,-1.509338379
28.62890625,5.16741848,7.99431181,-1.083367348,-1.520179868
28.6328125,6.648341179,8.13068676,-3.294452429,1.016491771
28.63671875,1.711006641,-3.438715696,-5.342475891,1.230092168
28.640625,-6.148289204,-15.47993279,-4.280928135,-1.457458854
28.64453125,-6.423591137,-15.28423309,-1.193119407,-2.387934446
28.6484375,-0.844328582,-6.305243015,0.154142797,-0.498982012
28.65234375,0.870168984,0.2905415,0.14213118,1.34528935
28.65625,-0.692998528,2.050220013,0.764006734,0.849362135
28.66015625,1.053563714,4.532102585,0.387516648,-1.987708211
28.6640625,4.795544147,10.18864727,-2.22461462,-5.17088604
28.66796875,5.097759724,13.19288826,-4.332944393,-6.594732285
28.671875,2.279655218,8.083789825,-2.470053196,-5.180388927
28.67578125,0.627233803,-0.312406272,2.412876844,-1.524671793
28.6796875,1.668892741,-3.561188459,5.3958354,2.095586061
28.68359375,1.695079446,-0.729623139,4.595369339,4.262709618
28.6875,-1.656814575,3.748523712,2.00351882,5.424280167
28.69140625,-3.21946454,5.590040207,-0.490511954,5.166937828
28.6953125,-0.882999003,1.820460916,-0.439960808,2.714520931
28.69921875,-1.128305793,-3.715898514,2.700735331,1.348143697
28.703125,-4.628212929,-1.883653164,5.078151703,3.752794743
28.70703125,-4.052252293,6.612361431,4.421299458,4.98081255
28.7109375,0.783618152,10.69900608,2.085944653,0.611534476
28.71484375,2.470146894,6.989611626,-0.611584365,-4.406752586
28.71875,0.718619704,3.257058144,-0.950465858,-3.175595522
28.72265625,0.420385212,0.87593168,2.620770931,1.419211507
28.7265625,-2.003875732,-6.881162643,4.892751217,2.333317518
28.73046875,-8.955031395,-16.1085186,2.347759247,1.643495917
28.734375,-9.916818619,-13.47690487,-0.698583782,2.607906342
28.73828125,-0.96778512,1.98836267,-1.569900632,1.89580524
28.7421875,6.075643063,13.44247818,-1.155449152,1.820220828
28.74609375,5.382948399,9.302066803,0.977565765,6.82068491
28.75,1.334988117,-0.771059573,3.150954723,9.943742752
28.75390625,-5.391949654,-5.288425446,2.128513575,5.209626198
28.7578125,-13.58439445,-6.292436123,-0.977296293,-0.722957551
28.76171875,-14.30943108,-5.463664055,-2.869107723,-1.868641496
28.765625,-5.807685852,-0.363623083,-2.423164368,-1.803488731
28.76953125,-1.409272671,4.275166512,-0.254134357,-3.862291813
28.7734375,-5.9579916,3.900251627,2.574983358,-4.523625851
28.77734375,-6.193768501,3.915890694,5.819822311,0.141069084
28.78125,1.984296799,5.653610229,8.113670349,6.521020412
28.78515625,3.697840452,1.005684853,6.198057175,6.698493481
28.7890625,-7.67356205,-8.489151001,1.834270954,1.694896817
28.79296875,-16.5343914,-11.04413795,0.459873736,0.242138699
28.796875,-10.1642189,-4.815776825,2.047906399,2.679270983
28.80078125,0.048313327,0.301591218,3.920205116,1.918037176
28.8046875,0.669091463,-0.416213602,5.595354557,-2.210278511
28.80859375,-0.975103736,1.455993176,6.773262501,-1.91307199
28.8125,2.921792746,9.688186646,7.700425625,5.178846359
28.81640625,5.053961277,12.37466621,8.832782745,10.74692059
28.8203125,1.723602176,6.420918941,8.096735954,9.323241234
28.82421875,-1.50997889,4.510548592,2.969131231,4.949785233
28.828125,-3.440461874,6.254879951,-2.981070042,-0.049727872
28.83203125,-4.827338696,-1.828680277,-3.58585763,-6.811518669
28.8359375,-3.574662209,-15.20638752,-0.848949552,-10.22370052
28.83984375,-1.050602555,-16.30648804,0.89713186,-4.628893375
28.84375,-0.447223097,-7.325816631,2.779219151,3.529115677
28.84765625,-1.941720009,-3.343119383,4.226307392,3.727018118
28.8515625,-3.547777414,-6.186089993,3.020188808,-2.958189726
28.85546875,-2.565074921,-7.328672886,1.418216348,-6.492602825
28.859375,1.393412471,-2.347190619,1.849858165,-2.48606205
28.86328125,5.273239613,2.827906609,2.640805006,2.212773561
28.8671875,5.753318787,2.842697859,3.097715139,0.661322713
28.87109375,2.408876657,1.584722042,3.587079048,-4.221437454
28.875,-2.145166159,-0.336857617,1.245259166,-6.999636173
28.87890625,-5.892146111,-5.701649666,-2.093580723,-7.389765739
28.8828125,-8.307826996,-9.164029121,-1.013183475,-5.989076138
28.88671875,-6.340816975,-5.149289131,0.560751736,-1.782380104
28.890625,2.066167593,0.598610222,-1.416589379,3.927671909
28.89453125,9.640100479,0.580565155,-1.373131394,5.145610332
28.8984375,7.043746948,-1.678877711,1.947866321,-1.111692071
28.90234375,-1.975272179,-1.947371602,1.744693041,-5.791510582
28.90625,-6.755823612,-4.442621231,-2.7119627,-2.05801034
28.91015625,-4.309606552,-6.250890255,-5.418962479,1.51233542
28.9140625,2.369935989,1.945925236,-4.441887856,-0.464644849
28.91796875,6.661364079,10.61798573,-2.962296963,-1.166971326
28.921875,4.222045422,3.973498821,-3.786019802,0.028116615
28.92578125,2.109673977,-6.603333473,-5.719947815,-2.608043194
28.9296875,4.961659908,-3.447071314,-5.271314144,-4.233863354
28.93359375,5.24852705,4.668584824,-2.859148502,1.167098045
28.9375,0.24154447,4.906274796,-2.804251671,4.699074268
28.94140625,-1.361621499,2.759691954,-5.730839729,-0.909632742
28.9453125,4.052311897,3.816782713,-7.222013474,-6.653769493
28.94921875,7.08439064,2.232472658,-5.749354839,-4.563216686
28.953125,2.03022027,-4.28327179,-4.192516804,1.053044438
28.95703125,-2.805488586,-8.211918831,-3.943195343,2.959614754
28.9609375,-0.468927294,-5.62252903,-5.389273643,-0.87665242
28.96484375,5.535600185,1.617634892,-7.717883587,-4.235761166
28.96875,9.174671173,9.243992805,-6.184893608,-1.216453314
28.97265625,7.511373997,7.694900036,-1.570500016,3.213505983
28.9765625,1.997133613,-1.785594225,-2.761174202,2.632083893
28.98046875,-2.389806271,-2.3548944,-8.993370056,-0.368554413
28.984375,-2.490106106,6.388562679,-10.01189899,-1.852866173
28.98828125,-1.194250703,6.268114567,-5.704234123,-2.02284956
28.9921875,-2.3327384,-2.075928688,-3.747327328,-0.321396649
28.99609375,-4.003358841,-1.288857818,-4.718353748,2.22931242
29,-3.511710405,7.002814293,-4.102379799,2.067942142
29.00390625,-3.730014324,5.734466076,-1.958322048,0.7122944
29.0078125,-5.299443722,-6.200973511,-1.861149311,1.628807187
29.01171875,-2.54016161,-12.10391903,-3.846340656,2.511698723
29.015625,3.095437288,-5.319040298,-5.328177452,-0.978089571
29.01953125,2.622655392,0.207724035,-5.553124905,-6.563353062
29.0234375,-3.034027338,-4.216880322,-5.003977776,-5.536108971
29.02734375,-4.913213253,-7.008392811,-3.740108013,3.250068903
29.03125,-3.384104729,-0.512538195,-1.462463498,9.104995728
29.03515625,-5.659249783,3.445930719,0.063972071,7.321227551
29.0390625,-9.25787735,-2.636613369,-1.701713204,4.84892416
29.04296875,-6.353933811,-6.562721729,-3.826078415,5.194602013
29.046875,-1.12828958,-0.014454633,-2.376544476,4.586601734
29.05078125,-4.550916195,5.407134056,-0.040653184,1.571211815
29.0546875,-13.65159035,-0.737311721,0.657874882,-1.062151074
29.05859375,-12.69527245,-7.431883335,2.200556755,-1.97327745
29.0625,-1.150687933,-1.915349722,4.243107796,-1.886172652
29.06640625,3.968744993,5.713491917,2.589303017,-1.782711387
29.0703125,-0.16695258,2.009424686,-1.076551557,-4.648357868
29.07421875,-0.423844635,-7.087108135,-0.387662768,-8.588964462
29.078125,5.987587452,-9.412275314,4.205039024,-3.890380859
29.08203125,7.467226982,-4.916924477,5.877614975,7.044146061
29.0859375,-0.054161962,-1.347974539,3.155930281,10.00287533
29.08984375,-4.502407551,1.546293378,0.761053562,5.551529884
29.09375,-1.372609138,8.011404037,-1.023386478,4.41225481
29.09765625,-0.46940589,12.38022137,-4.203327656,6.022779942
29.1015625,-2.428771257,6.931985378,-4.801347733,3.747961521
29.10546875,-0.775475025,-5.36183691,-0.649836242,-0.771945715
29.109375,1.747347355,-12.9778223,2.63966918,-0.808682382
29.11328125,2.200124741,-6.237486362,2.112197399,2.30909729
29.1171875,2.015202045,7.350516319,1.879018664,0.891854882
29.12109375,-0.346313238,9.028542519,4.143518448,-3.754011154
29.125,-3.163791418,-1.064630866,6.389454842,-2.864659071
29.12890625,-1.396094322,-7.571427345,6.582429409,1.884460688
29.1328125,1.346830726,-7.39799118,4.310115814,0.868794024
29.13671875,-1.771660209,-6.765727043,0.416023135,-4.155843735
29.140625,-8.251976013,-7.111073017,-0.943173468,-3.183524609
29.14453125,-9.998918533,-5.152902126,3.000628471,3.68760252
29.1484375,-4.176796913,-0.618445039,6.760931969,6.511727333
29.15234375,1.28271234,-0.665063202,5.710868359,1.374198437
29.15625,-1.111226439,-8.925296783,3.913537741,-4.583336353
29.16015625,-4.922415257,-15.61720276,3.490405083,-5.668084145
29.1640625,-3.72034049,-10.08880424,2.300779581,-4.620515823
29.16796875,-3.472933054,4.289781094,2.359271765,-3.632125854
29.171875,-6.000889301,14.65700436,4.76983881,-0.377396315
29.17578125,-1.19753933,12.58064747,5.234082222,3.891325712
29.1796875,10.74413586,2.020982981,3.041823864,2.99485445
29.18359375,13.7579298,-4.097249508,2.116653442,-3.613781929
29.1875,6.18575716,1.441470265,2.760663748,-7.203206062
29.19140625,2.402306795,9.967371941,1.637491703,-4.071097374
29.1953125,3.404607296,10.79272461,-0.942470908,-1.571914196
29.19921875,1.891516328,7.389758587,-0.190733895,-2.90691781
29.203125,1.27401638,8.04933548,4.122533798,-3.605115891
29.20703125,6.098997116,11.37351036,5.661416531,-3.270570278
29.2109375,10.55693913,8.931241989,2.315979719,-5.188421726
29.21484375,8.05437088,-0.807718515,0.683493197,-5.923174858
29.21875,0.84849304,-8.43625927,3.772701263,-0.481748044
29.22265625,-4.541997433,-8.897813797,3.277776241,3.544478416
29.2265625,-3.604933262,-7.208259106,-3.207653522,-0.094580628
29.23046875,2.744113684,-6.50538826,-4.255066872,-1.594436049
29.234375,7.463860989,-4.693688869,1.579734087,3.287674665
29.23828125,6.3282094,0.921484292,2.500770092,4.931304455
29.2421875,2.669763327,7.828557014,-2.167970896,0.295366764
29.24609375,-0.223282605,8.734641075,-3.14252758,-3.770506144
29.25,-0.807245553,4.580005646,0.458863258,-2.824616432
29.25390625,1.22245729,3.556932449,1.876067281,0.517234027
29.2578125,1.411659598,5.707741737,0.374520123,1.472306728
29.26171875,-2.919411898,5.283691406,1.959992647,-0.839226305
29.265625,-5.863313675,2.586480618,7.03335762,-4.001130104
29.26953125,-1.874448776,2.251915216,9.603032112,-5.105763435
29.2734375,5.531859398,5.477169991,7.095527172,-3.656150579
29.27734375,9.57617569,8.758434296,2.555699587,-2.376712799
29.28125,7.053816795,7.722044945,-0.036636651,-1.888317347
29.28515625,-0.844472229,1.816332221,-0.49857083,-1.130445957
29.2890625,-6.51864624,-4.316792965,-2.360884428,-2.338641167
29.29296875,-2.012569427,-7.484000683,-5.614547253,-5.545792103
29.296875,6.975199699,-7.893521786,-4.459394455,-4.364398956
29.30078125,8.38649559,-2.495521307,1.114434123,3.400192499
29.3046875,3.8017416,7.376972675,2.021955967,9.649616241
29.30859375,1.593031406,10.99566269,-4.387518406,8.055703163
29.3125,0.954848528,6.682837486,-8.669796944,2.880581856
29.31640625,-0.231915787,5.127994537,-4.553314209,0.795428455
29.3203125,1.107800722,7.570883751,-0.227983028,1.849969387
29.32421875,3.024302721,2.830530405,-3.149027109,2.271493673
29.328125,0.010798732,-10.03767014,-5.010196209,1.090072632
29.33203125,-5.451206207,-16.23072624,-0.40024516,0.007337928
29.3359375,-6.42985487,-9.557229996,2.024512053,-0.40078482
29.33984375,-3.189865351,-3.526026249,-0.922373891,-0.87608242
29.34375,-1.900220037,-7.081519604,-1.918915153,-1.418433189
29.34765625,-3.216913462,-10.68864918,0.960270226,-2.48089695
29.3515625,-1.884849072,-7.807250023,0.34459129,-4.231277466
29.35546875,3.016337156,-2.826196671,-5.908716679,-3.288058281
29.359375,6.851445198,3.81323576,-8.121733665,0.430040121
29.36328125,6.994280338,10.61506462,-2.144962311,0.675485075
29.3671875,5.062784672,9.558476448,2.949263573,-2.693047285
29.37109375,2.474620819,2.400732756,2.774222851,-2.2530303
29.375,-1.058613181,-0.382647216,2.139848709,2.609296799
29.37890625,-2.787292242,2.833194494,1.978503823,4.306964874
29.3828125,2.125513554,6.40200758,0.075540379,2.150414944
29.38671875,9.488134384,5.76168251,-1.391978502,3.341206551
29.390625,6.953053951,-1.296286464,-1.055726767,7.474325657
29.39453125,-6.521270752,-10.90345097,-2.510509253,7.047122955
29.3984375,-15.37335777,-13.64522076,-4.940035343,1.994839787
29.40234375,-10.51462269,-7.132456303,-2.882645607,-0.439074367
29.40625,-2.111397505,-1.175865889,0.850677431,1.795415282
29.41015625,-0.229710758,-1.382941842,0.221068755,1.558736682
29.4140625,-1.834612608,-0.914595127,-1.633900166,-5.220026016
29.41796875,0.124078974,5.188118458,-0.355492502,-7.40234375
29.421875,8.183466911,10.972229,1.639430046,4.143642426
29.42578125,14.75393486,9.241171837,1.828284144,16.77809906
29.4296875,9.620244026,3.999406338,0.742039084,16.69043541
29.43359375,-1.759166479,2.573626757,-0.740594685,7.660113811
29.4375,-6.701666355,3.43059659,-1.47501123,-0.764800906
29.44140625,-5.587051392,2.642318726,-1.539960742,-4.006593704
29.4453125,-3.521729469,0.797930598,-1.1699512,-3.81129837
29.44921875,1.177348852,1.577749252,1.078378439,-1.896509886
29.453125,5.929589272,5.352330685,4.088012218,2.964015961
29.45703125,1.651401877,6.218643188,5.48655653,7.024918079
29.4609375,-10.18182468,0.051633973,4.726164818,4.47611475
29.46484375,-16.0481987,-8.31291008,1.633437395,-2.002724648
29.46875,-9.399772644,-8.469073296,-0.575941086,-2.501222849
29.47265625,0.545670748,-1.785450459,1.412077427,4.845970154
29.4765625,1.747030973,-4.791606426,3.119082451,7.537969589
29.48046875,-4.614535809,-18.87321472,-0.331265658,0.189971104
29.484375,-8.296128273,-21.72472572,-4.717859745,-5.984029293
29.48828125,-5.769382954,-5.253997803,-2.870637178,-4.56137228
29.4921875,-1.49199307,10.35595798,3.218026161,-0.658035219
29.49609375,1.628223538,10.7295723,4.141438484,2.318539381
29.5,4.651640892,2.378510475,-0.536464095,3.309765339
29.50390625,6.698999882,-5.839695454,-1.71942687,-1.125463843
29.5078125,4.14919281,-9.147139549,1.192897201,-10.9836874
29.51171875,-1.12620151,-5.584449768,1.143498778,-20.74140358
29.515625,-3.186875105,-0.33718738,-1.225151658,-26.26943207
29.51953125,-2.100659132,0.720213354,-1.454523206,-27.64390945
29.5234375,-1.254632592,-1.140651107,-1.563737631,-26.52456856
29.52734375,-1.806053996,-2.168480635,-5.028060436,-25.51926422
29.53125,-3.38333106,-2.449088812,-8.209898949,-26.34219933
29.53515625,-2.077882051,-4.519634247,-3.711246967,-24.88957024
29.5390625,3.479897738,-7.105008602,5.244502544,-17.51498413
29.54296875,7.2187047,-3.65623498,6.658936977,-8.598719597
29.546875,7.286878109,7.432400703,1.204003215,-2.00137639
29.55078125,7.906534195,16.49782944,0.353634804,1.456436396
29.5546875,9.280437469,16.15754509,4.195606709,-0.073111229
29.55859375,7.563750744,10.46960258,4.080479622,-4.102373123
29.5625,0.960829079,3.763710737,0.489616096,-5.59868288
29.56640625,-6.287241936,-4.310441494,-0.906825006,-3.381725311
29.5703125,-7.55409193,-10.06237984,-0.519235313,1.596956372
29.57421875,-2.15654397,-8.159928322,-0.211481214,5.989042759
29.578125,2.834992647,-1.25516665,0.178045884,6.583361626
29.58203125,1.346403837,4.459921837,-0.036871638,5.62047863
29.5859375,-2.062898397,7.01983881,-0.77870506,6.447865009
29.58984375,-1.730131626,7.515779018,-1.526156425,9.007712364
29.59375,-1.854642153,5.847143173,-2.206669331,9.545895576
29.59765625,-4.046606064,1.248912215,-1.315428257,5.013693333
29.6015625,-1.797922611,-2.478486061,1.709942102,2.113109827
29.60546875,4.388646603,-1.171099424,4.515633106,8.569940567
29.609375,5.068662643,2.073248148,4.591776848,16.44247818
29.61328125,-0.411583036,3.360907555,2.714386463,15.68356705
29.6171875,-1.690973639,3.561940193,1.125400305,11.8096447
29.62109375,3.21169281,1.831947446,-0.951161087,11.18321514
29.625,4.96974802,-4.064146519,-2.888192177,10.96420002
29.62890625,-0.072303988,-8.75897789,-1.215553522,10.52297211
29.6328125,-5.853397369,-5.077563286,2.862772703,12.34577179
29.63671875,-5.771829605,2.958169699,4.342350483,14.7542057
29.640625,-1.201192379,5.591218472,2.036416531,14.66126633
29.64453125,-0.465738773,1.284849286,0.62946099,13.42501354
29.6484375,-3.820153713,-1.950861692,2.375705719,13.71116638
29.65234375,-2.845308542,-0.205609322,2.639243364,14.70346928
29.65625,1.956157327,-0.703103185,0.433164567,16.60037613
29.66015625,2.30398941,-6.294335365,0.10625539,20.88568306
29.6640625,-1.966635466,-7.112759113,1.087255478,22.85171509
29.66796875,-3.151477098,0.103691794,0.389191955,17.82995033
29.671875,0.082097016,3.861581564,-2.00908041,10.92568398
29.67578125,1.321091175,1.249139667,-4.913602352,8.348808289
29.6796875,-0.940551937,2.961755753,-5.272428036,9.292632103
29.68359375,-1.890995502,8.54343605,-1.945763111,10.40250874
29.6875,-1.045371652,7.110109329,0.585357904,9.982616425
29.69140625,-2.380994558,-0.384893984,-0.570442975,7.816162586
29.6953125,-3.53956151,-2.261617422,-2.971790552,4.382653713
29.69921875,0.706063032,4.924193382,-3.52471137,3.116867781
29.703125,5.702481747,9.660439491,-0.68838352,5.700697899
29.70703125,3.991044044,4.203149796,3.134903431,6.023908615
29.7109375,-1.18269825,-1.021450877,2.147839069,3.078273058
29.71484375,-0.144280389,2.177827597,-3.05766201,4.153266907
29.71875,7.612266541,5.112071991,-3.501013517,7.094017029
29.72265625,10.83541012,2.93278718,2.869524956,5.287119865
29.7265625,8.05851078,3.808893919,5.934047699,2.172066689
29.73046875,9.894932747,9.571818352,2.395142555,2.241391182
29.734375,13.51907349,11.58231163,-0.06399221,4.457518101
29.73828125,8.121134758,6.929955482,-0.18361555,6.168877125
29.7421875,-1.625733137,0.918700755,-2.08996892,4.420497417
29.74609375,-5.051149845,-3.458702564,-4.00197506,-0.565177262
29.75,-2.493556738,-6.982604027,-1.734986782,-4.950814247
29.75390625,-0.069623262,-8.594736099,2.667702913,-6.281286716
29.7578125,-0.57080251,-5.671299934,3.083676577,-5.23404932
29.76171875,-2.098957062,0.08431343,-0.377095848,-3.738264322
29.765625,-1.524316311,3.842139959,-2.060163975,-2.509763002
29.76953125,0.319631904,4.348453522,-0.142072499,-0.578780591
29.7734375,-0.889489293,0.979132652,2.361221552,0.817810535
29.77734375,-5.464217663,-6.446018219,2.687811613,-3.094027281
29.78125,-7.405620098,-10.91093636,1.245981216,-12.18678093
29.78515625,-2.806373358,-6.626981735,-0.455406249,-17.25695229
29.7890625,1.98896265,0.606010079,-1.921944141,-13.05052757
29.79296875,-2.644294977,2.108822823,-2.681135178,-5.719864845
29.796875,-10.97090626,-0.560644209,-2.123034239,-1.081460834
29.80078125,-8.910405159,1.000822425,-0.386451334,-0.039483435
29.8046875,-2.120078802,4.216731548,0.154268533,-3.720509291
29.80859375,-5.436635017,-2.48295784,-2.659842968,-9.78397274
29.8125,-14.22387505,-15.27379322,-5.205748558,-12.54027462
29.81640625,-16.40444183,-18.6537571,-3.097686529,-11.53326321
29.8203125,-12.09194469,-11.60770226,0.471479386,-9.431595802
29.82421875,-6.918159008,-6.468009472,0.916743934,-5.856300831
29.828125,-5.442502499,-9.598802567,-0.062329665,-2.230215311
29.83203125,-9.01531601,-15.94759941,0.030779529,-4.177667141
29.8359375,-11.71173,-17.41390038,0.264401555,-10.85711765
29.83984375,-9.552006721,-12.30673981,-1.101872325,-13.46383095
29.84375,-7.727524757,-8.407956123,-5.333045959,-11.4322052
29.84765625,-7.79081583,-12.9400425,-8.87690258,-11.17403603
29.8515625,-5.035263062,-17.47963905,-6.222563744,-10.61589527
29.85546875,0.142190725,-8.968870163,-1.537766099,-6.736645699
29.859375,3.146327972,5.607565403,-2.274559259,-4.31102562
29.86328125,0.635589123,9.081860542,-5.415193558,-5.289052486
29.8671875,-6.085939407,1.14445591,-3.267157793,-6.809103012
29.87109375,-9.497395515,-5.097493649,2.535313606,-10.02481365
29.875,-4.049676418,-4.171463013,3.551266909,-15.88220119
29.87890625,6.07561779,1.233149409,-0.390415877,-16.26073837
29.8828125,12.05377483,9.643101692,-1.87428689,-6.852582455
29.88671875,10.63271332,16.75505257,-0.548971474,1.675988913
29.890625,6.94398737,15.81249809,-2.301069021,1.966876388
29.89453125,5.880557537,5.188231945,-5.486217499,-1.703091741
29.8984375,5.298768997,-9.144726753,-4.053099155,-5.793610573
29.90234375,4.039557457,-13.41051865,-0.233427003,-8.754447937
29.90625,5.518908978,-1.473490477,0.841566205,-8.716361046
29.91015625,9.92617321,10.7106142,-0.102188937,-5.533417225
29.9140625,13.19273853,7.476913929,-1.009904385,-1.423131466
29.91796875,11.33440304,-0.701383233,-0.482527196,0.930449605
29.921875,6.613264084,2.238179207,1.974937439,1.738319993
29.92578125,6.484300137,8.870378494,2.426324368,0.50630492
29.9296875,10.93603039,8.017841339,-0.16782403,-4.30089426
29.93359375,12.2528162,6.921782494,-1.202000737,-8.42469883
29.9375,6.79104948,10.80237007,-1.02929306,-6.787729263
29.94140625,-1.057046771,10.66676903,-2.314202785,-1.793898463
29.9453125,-3.421848774,2.169505596,-2.293257475,1.512619734
29.94921875,1.318222284,-5.559452057,1.93206501,2.646840334
29.953125,5.586272717,-4.600249767,7.499796867,4.189690113
29.95703125,3.502417326,0.840023279,8.421897888,4.592842102
29.9609375,-0.940152884,2.490033388,4.38954258,-1.088042855
29.96484375,-0.206321463,0.215138167,1.144237399,-8.93321228
29.96875,4.032151222,1.937121987,0.75159049,-7.900699615
29.97265625,4.099788666,10.74855614,1.525502801,1.454884887
29.9765625,2.516357183,17.17715836,1.999519229,7.357324123
29.98046875,5.120075703,12.91307163,0.9145661,4.936388493
29.984375,6.204472542,4.612725258,0.282205254,-1.355972528
29.98828125,1.689485788,3.681197882,1.68974936,-6.348325253
29.9921875,-0.932553291,8.410599709,1.429605126,-7.248444557
29.99609375,3.125817299,8.173598289,-0.227103293,-4.651451588
30,8.065740585,2.338980675,1.658919811,-0.915241659
30.00390625,5.792686462,-2.651125193,4.183642864,1.528381348
30.0078125,-2.569017172,-5.190546513,1.727229238,0.097132541
30.01171875,-5.621836662,-4.685282707,-2.049303293,-4.050941467
30.015625,0.825419724,-1.123642206,-0.909462392,-4.717612267
30.01953125,5.965787888,3.693091154,3.755190849,0.37609306
30.0234375,3.861770391,8.763316154,6.104467392,4.564021587
30.02734375,1.519285083,10.06993484,4.135928631,3.667965412
30.03125,0.624353588,3.475946188,0.916853964,2.376205206
30.03515625,-5.251674175,-6.184152603,-0.664430857,3.964747667
30.0390625,-12.27622223,-10.37648582,-0.263632357,5.164580822
30.04296875,-10.3122139,-6.444374084,0.60972321,3.189150095
30.046875,-1.269207001,0.605822623,-0.129893333,0.669788182
30.05078125,4.274364948,0.154636785,-1.58268249,-0.590683162
30.0546875,-0.319138497,-8.633811951,-1.993309975,-3.256195784
30.05859375,-9.940458298,-11.69117546,-1.352538228,-5.660031319
30.0625,-13.14342976,-5.389146328,0.106842764,-3.567316294
30.06640625,-7.338244438,-0.758268476,-0.596730471,1.041911602
30.0703125,2.168292284,0.451832324,-3.865405798,5.821630478
30.07421875,8.028792381,3.125079393,-3.357975483,9.674517632
30.078125,2.987976313,2.626531363,1.027730823,9.709384918
30.08203125,-7.736604214,-4.502313614,1.45314908,6.208450317
30.0859375,-9.649278641,-8.557492256,-2.161269426,1.276080132
30.08984375,-2.668409348,-3.279918432,-2.819435358,-2.634633541
30.09375,1.457766294,0.770110905,-0.180742204,-1.352449417
30.09765625,1.114542484,-4.013987064,1.310877681,3.826862574
30.1015625,1.386723638,-7.633985996,1.622472167,6.412748337
30.10546875,0.885182142,-0.508469582,2.528898478,5.524797916
30.109375,-2.417745829,12.23051739,2.876160622,4.918890476
30.11328125,-3.627680779,18.46473885,1.559892058,4.693367958
30.1171875,1.113726854,11.52149963,-0.864519954,2.698032856
30.12109375,6.385437489,-2.220764875,-3.388715744,-0.073606133
30.125,5.753295422,-9.841561317,-4.128346443,-0.188166618
30.12890625,0.361726642,-9.185235977,-2.806079865,2.793482542
30.1328125,-3.388947248,-5.712881565,-1.967324138,4.737306595
30.13671875,0.508672595,-1.241433024,-1.888512492,4.374700546
30.140625,6.833234787,-1.930640221,-0.941732287,5.248123646
30.14453125,4.129214764,-11.19939804,-1.261189461,6.842329502
30.1484375,-3.420569897,-16.74868393,-4.352515697,6.498934269
30.15234375,-3.845179081,-10.03073502,-6.292203903,5.66750288
30.15625,0.169491082,0.968755007,-4.232465744,4.057147026
30.16015625,2.057781219,7.914532185,0.736949623,0.607572496
30.1640625,4.527647972,10.95390415,6.057851315,-1.438684583
30.16796875,6.03259325,10.85272503,7.287151814,-2.318026304
30.171875,1.851743937,8.21340847,2.956255198,-3.59818244
30.17578125,-1.481688142,6.451118469,-0.838834107,0.489450037
30.1796875,0.685992122,3.469943285,-0.202873692,8.524196625
30.18359375,-0.281671792,-5.556677341,1.081795692,8.551099777
30.1875,-7.24107933,-16.3321743,1.601869226,1.593225598
30.19140625,-8.445908546,-19.35677147,3.566226244,-1.160150766
30.1953125,-0.526043415,-10.43453217,5.535312176,0.172226131
30.19921875,3.583110332,1.963113666,3.61753583,-0.257689357
30.203125,1.024120092,6.394572258,-1.381826401,-1.218190789
30.20703125,1.387434959,5.373725891,-1.445854068,-0.473954111
30.2109375,3.67753458,5.507113457,5.457921028,0.380063802
30.21484375,2.44440794,3.43684411,9.697272301,0.418604642
30.21875,0.108785659,-4.031412601,6.758286953,-0.580219388
30.22265625,-0.562888086,-10.94416523,2.196563005,-1.681538463
30.2265625,1.420416832,-9.649857521,1.044618607,0.028940585
30.23046875,5.82834053,-0.032082744,2.392825127,3.384397507
30.234375,7.329017162,7.191087246,1.970907092,2.092530489
30.23828125,2.244138956,3.962134361,-1.220985889,-4.660871029
30.2421875,-4.210529327,-0.949412107,-2.619126797,-6.99029541
30.24609375,-5.972549915,0.439600587,1.468210578,0.445554435
30.25,-4.130372047,2.622708797,5.766382217,7.456067085
30.25390625,-3.107271671,2.583964109,3.659057379,5.419857979
30.2578125,-3.320310116,5.434389591,-0.437896281,0.443365484
30.26171875,-0.511071026,13.68581104,-0.791334271,-0.253715366
30.265625,4.929822922,19.2448082,-0.348840505,1.319604993
30.26953125,5.589968204,11.8115139,-1.502282143,2.491019487
30.2734375,0.61034286,-1.442840576,-2.053972483,4.801455021
30.27734375,-1.978515983,-2.870260239,-1.07116437,7.290630341
30.28125,1.82580173,7.235970974,0.465887934,6.267476082
30.28515625,8.543250084,13.82795143,2.387983322,4.315250874
30.2890625,10.81296062,13.47729588,3.786177874,6.279845715
30.29296875,4.707326889,12.08315086,1.912909508,7.81585741
30.296875,-3.023848772,8.707661629,-1.886218905,4.412287712
30.30078125,-5.198406219,2.091179371,-3.06016016,0.66538167
30.3046875,-5.967615128,-2.411845446,-2.360656023,-0.604582369
30.30859375,-10.9973526,-1.368863106,-2.847434759,-0.879518986
